label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,-0.13157710433006287,-0.08857685327529907,-0.018175921046804433,-0.21431241929531097,-0.2345697283744812,-0.030828817391466146,-0.2571595013141632,-0.36019331216812134,-0.05228978825516606,-0.31315097212791443,-0.43910515308380127,-0.06968393606848622,-0.15238061547279358,-0.36169302463531494,0.012603489106822963,-0.1926431953907013,-0.46841442584991455,-0.04956090507812405,-0.17570798099040985,-0.3592747449874878,-0.08992288691706563,-0.15256699919700623,-0.2551005482673645,-0.10602918697304631,-0.07793870568275452,-0.3595316410064697,-0.0019741285291274835,-0.12097498774528503,-0.4594244658946991,-0.07042261643118763,-0.11013993620872498,-0.31254440546035767,-0.09352083934254551,-0.09601724147796631,-0.199973464012146,-0.09271011186547184,0.0011740624904632568,-0.3464340567588806,-0.025541579926084523,-0.038821667432785034,-0.4363537132740021,-0.08722597045607472,-0.04342377185821533,-0.28824543952941895,-0.07698557210869694,-0.038920432329177856,-0.1829504370689392,-0.052557599374722486,0.0829872190952301,-0.31793123483657837,-0.05194174555845166,0.03464895486831665,-0.38301074504852295,-0.08694671524472142,0.011803418397903442,-0.28782975673675537,-0.07389282120175267,0.01013156771659851,-0.21360069513320923,-0.05419100506014729
A,0.0,0.0,0.0,-0.13157710433006287,-0.08857685327529907,-0.018175921046804433,-0.21431241929531097,-0.2345697283744812,-0.030828817391466146,-0.2571595013141632,-0.36019331216812134,-0.05228978825516606,-0.31315097212791443,-0.43910515308380127,-0.06968393606848622,-0.15238061547279358,-0.36169302463531494,0.012603489106822963,-0.1926431953907013,-0.46841442584991455,-0.04956090507812405,-0.17570798099040985,-0.3592747449874878,-0.08992288691706563,-0.15256699919700623,-0.2551005482673645,-0.10602918697304631,-0.07793870568275452,-0.3595316410064697,-0.0019741285291274835,-0.12097498774528503,-0.4594244658946991,-0.07042261643118763,-0.11013993620872498,-0.31254440546035767,-0.09352083934254551,-0.09601724147796631,-0.199973464012146,-0.09271011186547184,0.0011740624904632568,-0.3464340567588806,-0.025541579926084523,-0.038821667432785034,-0.4363537132740021,-0.08722597045607472,-0.04342377185821533,-0.28824543952941895,-0.07698557210869694,-0.038920432329177856,-0.1829504370689392,-0.052557599374722486,0.0829872190952301,-0.31793123483657837,-0.05194174555845166,0.03464895486831665,-0.38301074504852295,-0.08694671524472142,0.011803418397903442,-0.28782975673675537,-0.07389282120175267,0.01013156771659851,-0.21360069513320923,-0.05419100506014729
A,0.0,0.0,0.0,-0.13694509863853455,-0.09685343503952026,-0.01949696574479276,-0.222659632563591,-0.25824058055877686,-0.032874576338826955,-0.2686517834663391,-0.3888823390007019,-0.05472895462185079,-0.32859858870506287,-0.46667933464050293,-0.07252960238724881,-0.15994080901145935,-0.3816695809364319,0.00598716823265022,-0.20219574868679047,-0.4942525625228882,-0.06286968622475797,-0.18379855155944824,-0.37784504890441895,-0.10642922256261045,-0.1600252389907837,-0.2639043927192688,-0.12356764409810239,-0.07966744899749756,-0.3798792362213135,-0.009648887031971753,-0.12436041235923767,-0.4863186776638031,-0.08495980087786847,-0.11174440383911133,-0.33166998624801636,-0.10937527898818189,-0.09637227654457092,-0.21020281314849854,-0.10806103382378751,0.00581631064414978,-0.3657854199409485,-0.034520394691526235,-0.035840779542922974,-0.46025389432907104,-0.10330146882802183,-0.038352519273757935,-0.30047839879989624,-0.0927971858170622,-0.032167255878448486,-0.1870594024658203,-0.06660808209448987,0.09337359666824341,-0.33568793535232544,-0.06219856772690946,0.043076157569885254,-0.4048888087272644,-0.10512404475480253,0.023224472999572754,-0.30092281103134155,-0.09354722086459333,0.024348199367523193,-0.22065788507461548,-0.07335487339764768
A,0.0,0.0,0.0,-0.13715165853500366,-0.10456639528274536,-0.024155814505206763,-0.22698481380939484,-0.26502305269241333,-0.04349834316133183,-0.27957282960414886,-0.3949340581893921,-0.07148120023964566,-0.34032315015792847,-0.4790287911891937,-0.09475936957358044,-0.1619701385498047,-0.4039129614830017,0.0006324237775743313,-0.20939111709594727,-0.5139087438583374,-0.07262125828026456,-0.19399943947792053,-0.3912873864173889,-0.11811547943113965,-0.17139209806919098,-0.27237623929977417,-0.13541852899550122,-0.0811181366443634,-0.3997970223426819,-0.014784943616973578,-0.12999102473258972,-0.50037482380867,-0.09519285180329007,-0.12070083618164062,-0.3388470411300659,-0.12061515667198819,-0.10588109493255615,-0.2128034234046936,-0.11880896457194012,0.005579769611358643,-0.3843262195587158,-0.040044470063435256,-0.038370877504348755,-0.4745888411998749,-0.1124230942940585,-0.04583367705345154,-0.3089054822921753,-0.10069478519915265,-0.04133504629135132,-0.19029533863067627,-0.07243225940226239,0.09385645389556885,-0.35166096687316895,-0.06871889003275555,0.04239153861999512,-0.41811293363571167,-0.11170600571392697,0.01727035641670227,-0.310325026512146,-0.09822219826935452,0.015954703092575073,-0.22764217853546143,-0.07599524625300091
A,0.0,0.0,0.0,-0.13715165853500366,-0.10456639528274536,-0.024155814505206763,-0.22698481380939484,-0.26502305269241333,-0.04349834316133183,-0.27957282960414886,-0.3949340581893921,-0.07148120023964566,-0.34032315015792847,-0.4790287911891937,-0.09475936957358044,-0.1619701385498047,-0.4039129614830017,0.0006324237775743313,-0.20939111709594727,-0.5139087438583374,-0.07262125828026456,-0.19399943947792053,-0.3912873864173889,-0.11811547943113965,-0.17139209806919098,-0.27237623929977417,-0.13541852899550122,-0.0811181366443634,-0.3997970223426819,-0.014784943616973578,-0.12999102473258972,-0.50037482380867,-0.09519285180329007,-0.12070083618164062,-0.3388470411300659,-0.12061515667198819,-0.10588109493255615,-0.2128034234046936,-0.11880896457194012,0.005579769611358643,-0.3843262195587158,-0.040044470063435256,-0.038370877504348755,-0.4745888411998749,-0.1124230942940585,-0.04583367705345154,-0.3089054822921753,-0.10069478519915265,-0.04133504629135132,-0.19029533863067627,-0.07243225940226239,0.09385645389556885,-0.35166096687316895,-0.06871889003275555,0.04239153861999512,-0.41811293363571167,-0.11170600571392697,0.01727035641670227,-0.310325026512146,-0.09822219826935452,0.015954703092575073,-0.22764217853546143,-0.07599524625300091
A,0.0,0.0,0.0,-0.14395654201507568,-0.10188055038452148,-0.02008193794949875,-0.23807008564472198,-0.27524638175964355,-0.034144838045676806,-0.2883831709623337,-0.4139876365661621,-0.0575242272423111,-0.35048359632492065,-0.5004406273365021,-0.07643540267213211,-0.17367316782474518,-0.4103718400001526,0.00765275472463145,-0.22059302031993866,-0.529957115650177,-0.06726254586442337,-0.20148935914039612,-0.4065853953361511,-0.11492534790500031,-0.17547184228897095,-0.28267621994018555,-0.13342060957415924,-0.08852991461753845,-0.4076472520828247,-0.009192540946742156,-0.13626277446746826,-0.5180765986442566,-0.09110158000453339,-0.1213492751121521,-0.3501790761947632,-0.11719744716151581,-0.10381901264190674,-0.21761977672576904,-0.11497312102778778,0.0026398003101348877,-0.39355897903442383,-0.03600658912523613,-0.04169318079948425,-0.48693451285362244,-0.11019519780143128,-0.04318720102310181,-0.3145926594734192,-0.0988212755726181,-0.035371869802474976,-0.19268250465393066,-0.07018112454875336,0.0963711142539978,-0.36397916078567505,-0.06580098782046662,0.04390913248062134,-0.431560754776001,-0.11196097795232163,0.02371227741241455,-0.3186008334159851,-0.09946601156457291,0.025818288326263428,-0.2323741316795349,-0.07723621342643128
A,0.0,0.0,0.0,-0.14395654201507568,-0.10188055038452148,-0.02008193794949875,-0.23807008564472198,-0.27524638175964355,-0.034144838045676806,-0.2883831709623337,-0.4139876365661621,-0.0575242272423111,-0.35048359632492065,-0.5004406273365021,-0.07643540267213211,-0.17367316782474518,-0.4103718400001526,0.00765275472463145,-0.22059302031993866,-0.529957115650177,-0.06726254586442337,-0.20148935914039612,-0.4065853953361511,-0.11492534790500031,-0.17547184228897095,-0.28267621994018555,-0.13342060957415924,-0.08852991461753845,-0.4076472520828247,-0.009192540946742156,-0.13626277446746826,-0.5180765986442566,-0.09110158000453339,-0.1213492751121521,-0.3501790761947632,-0.11719744716151581,-0.10381901264190674,-0.21761977672576904,-0.11497312102778778,0.0026398003101348877,-0.39355897903442383,-0.03600658912523613,-0.04169318079948425,-0.48693451285362244,-0.11019519780143128,-0.04318720102310181,-0.3145926594734192,-0.0988212755726181,-0.035371869802474976,-0.19268250465393066,-0.07018112454875336,0.0963711142539978,-0.36397916078567505,-0.06580098782046662,0.04390913248062134,-0.431560754776001,-0.11196097795232163,0.02371227741241455,-0.3186008334159851,-0.09946601156457291,0.025818288326263428,-0.2323741316795349,-0.07723621342643128
A,0.0,0.0,0.0,-0.14605304598808289,-0.10752767324447632,-0.022705259629901775,-0.24465502798557281,-0.280773401260376,-0.04051188648622883,-0.2992274761199951,-0.421170175075531,-0.06719141722601307,-0.36080241203308105,-0.5081811547279358,-0.08882876009624852,-0.17158004641532898,-0.4212782382965088,-0.0018930978974367463,-0.21764680743217468,-0.5371375679969788,-0.07865524561088932,-0.2001371830701828,-0.40447866916656494,-0.12372561068218602,-0.17562170326709747,-0.2745494246482849,-0.14021569014471424,-0.08494260907173157,-0.41620874404907227,-0.0191410639224614,-0.13461226224899292,-0.5243667364120483,-0.1060225617973174,-0.12205350399017334,-0.34779590368270874,-0.1309268128959502,-0.1034468412399292,-0.21317046880722046,-0.12720594824236287,0.008035421371459961,-0.399702787399292,-0.04626850307863606,-0.03721129894256592,-0.5001745522022247,-0.12586757064741505,-0.041109561920166016,-0.3206562399864197,-0.11240400643032444,-0.03332984447479248,-0.19503551721572876,-0.0815459963766898,0.1021760106086731,-0.3669193983078003,-0.07637575537842167,0.05009281635284424,-0.44342976808547974,-0.1275425058690871,0.027289867401123047,-0.32561957836151123,-0.11469512701910389,0.029516160488128662,-0.2369878888130188,-0.09143366188686741
A,0.0,0.0,0.0,-0.14605304598808289,-0.10752767324447632,-0.022705259629901775,-0.24465502798557281,-0.280773401260376,-0.04051188648622883,-0.2992274761199951,-0.421170175075531,-0.06719141722601307,-0.36080241203308105,-0.5081811547279358,-0.08882876009624852,-0.17158004641532898,-0.4212782382965088,-0.0018930978974367463,-0.21764680743217468,-0.5371375679969788,-0.07865524561088932,-0.2001371830701828,-0.40447866916656494,-0.12372561068218602,-0.17562170326709747,-0.2745494246482849,-0.14021569014471424,-0.08494260907173157,-0.41620874404907227,-0.0191410639224614,-0.13461226224899292,-0.5243667364120483,-0.1060225617973174,-0.12205350399017334,-0.34779590368270874,-0.1309268128959502,-0.1034468412399292,-0.21317046880722046,-0.12720594824236287,0.008035421371459961,-0.399702787399292,-0.04626850307863606,-0.03721129894256592,-0.5001745522022247,-0.12586757064741505,-0.041109561920166016,-0.3206562399864197,-0.11240400643032444,-0.03332984447479248,-0.19503551721572876,-0.0815459963766898,0.1021760106086731,-0.3669193983078003,-0.07637575537842167,0.05009281635284424,-0.44342976808547974,-0.1275425058690871,0.027289867401123047,-0.32561957836151123,-0.11469512701910389,0.029516160488128662,-0.2369878888130188,-0.09143366188686741
A,0.0,0.0,0.0,-0.14502763748168945,-0.10245406627655029,-0.029478308525426655,-0.24599774181842804,-0.2861344814300537,-0.0460837546405628,-0.29963570833206177,-0.4278152585029602,-0.07045970742080954,-0.3602038025856018,-0.5161262154579163,-0.08949687216852453,-0.17262141406536102,-0.4283156991004944,0.00014798982113006787,-0.22224581241607666,-0.5470795631408691,-0.07850947861049917,-0.20516885817050934,-0.41075271368026733,-0.1260500091729,-0.1810014396905899,-0.2844966650009155,-0.14359982196663168,-0.08285263180732727,-0.4254990220069885,-0.013948632184906273,-0.13448616862297058,-0.5373193025588989,-0.10201793794010428,-0.12381201982498169,-0.3580946922302246,-0.12895202521656302,-0.106986403465271,-0.22290754318237305,-0.12498935196970251,0.01210734248161316,-0.40782105922698975,-0.03926738609050062,-0.03277924656867981,-0.5078631639480591,-0.12118856493805197,-0.03913882374763489,-0.32326632738113403,-0.10974588875149038,-0.03438273072242737,-0.19593966007232666,-0.07815670852039602,0.1080397367477417,-0.3729285001754761,-0.06801794354294088,0.057597219944000244,-0.4513091444969177,-0.12029612694357183,0.032278090715408325,-0.3313468098640442,-0.10765309516762045,0.03154104948043823,-0.24301254749298096,-0.08312900994394568
A,0.0,0.0,0.0,-0.14502763748168945,-0.10245406627655029,-0.029478308525426655,-0.24599774181842804,-0.2861344814300537,-0.0460837546405628,-0.29963570833206177,-0.4278152585029602,-0.07045970742080954,-0.3602038025856018,-0.5161262154579163,-0.08949687216852453,-0.17262141406536102,-0.4283156991004944,0.00014798982113006787,-0.22224581241607666,-0.5470795631408691,-0.07850947861049917,-0.20516885817050934,-0.41075271368026733,-0.1260500091729,-0.1810014396905899,-0.2844966650009155,-0.14359982196663168,-0.08285263180732727,-0.4254990220069885,-0.013948632184906273,-0.13448616862297058,-0.5373193025588989,-0.10201793794010428,-0.12381201982498169,-0.3580946922302246,-0.12895202521656302,-0.106986403465271,-0.22290754318237305,-0.12498935196970251,0.01210734248161316,-0.40782105922698975,-0.03926738609050062,-0.03277924656867981,-0.5078631639480591,-0.12118856493805197,-0.03913882374763489,-0.32326632738113403,-0.10974588875149038,-0.03438273072242737,-0.19593966007232666,-0.07815670852039602,0.1080397367477417,-0.3729285001754761,-0.06801794354294088,0.057597219944000244,-0.4513091444969177,-0.12029612694357183,0.032278090715408325,-0.3313468098640442,-0.10765309516762045,0.03154104948043823,-0.24301254749298096,-0.08312900994394568
A,0.0,0.0,0.0,-0.14672937989234924,-0.10630542039871216,-0.033590617605227635,-0.2535342276096344,-0.2831335663795471,-0.054672188141125844,-0.30926787853240967,-0.4242910146713257,-0.08333662805773656,-0.3611711859703064,-0.527420163154602,-0.10555802194096486,-0.17939947545528412,-0.4385339617729187,-0.004864122734147713,-0.2291226089000702,-0.5644192099571228,-0.0899653723619167,-0.21208509802818298,-0.42272818088531494,-0.14102579561688344,-0.1887516975402832,-0.2935119867324829,-0.15983085242726247,-0.08533176779747009,-0.43818968534469604,-0.01884155628897588,-0.13877034187316895,-0.5506672561168671,-0.11339159218289296,-0.1254039704799652,-0.3638852834701538,-0.14254754690148275,-0.10549190640449524,-0.22726505994796753,-0.13872730640389364,0.01407817006111145,-0.42227548360824585,-0.04484458548643033,-0.0342632532119751,-0.5179474651813507,-0.13144415525414388,-0.04096141457557678,-0.3261488676071167,-0.11936428306319158,-0.034519463777542114,-0.19868534803390503,-0.08617737052657048,0.11309167742729187,-0.3863932490348816,-0.07486459521271627,0.057493358850479126,-0.45724618434906006,-0.12945815829255025,0.02941301465034485,-0.33085721731185913,-0.11641874072768132,0.02981427311897278,-0.2424524426460266,-0.09073227552391927
